,rule,Def,support1,confidence1,lift1,support2,confidence2,lift2,support3,confidence3,lift3,support4,confidence4,lift4,support5,confidence5,lift5,support6,confidence6,lift6,support7,confidence7,lift7
371,"A1, P1, D-1, Alc0->N1, I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank, alcres=No->numfatal=1, injury=Fatal Injury (K)",,,,,,,0.052369365999999994,0.609986505,1.54166721,0.050521250999999996,0.63362069,1.6195827230000002,0.052116914,0.6562922870000001,1.672359261,,,,,,
376,"N1, S1, Ag5, Alc0->I4","numfatal=1, sex=Male, age=45+, alcres=No->injury=Fatal Injury (K)",,,,0.06706092400000001,0.732034105,1.620274055,0.06940099599999999,0.706367925,1.5465909580000001,0.070454806,0.7192982459999999,1.591572721,0.062647754,0.7135862909999999,1.5706324569999999,0.055090348,0.719217491,1.63977541,,,
378,"N1, A1, D-1, Alc0->S1, I4","numfatal=1, atmcond=Clear, druginv=Blank, alcres=No->sex=Male, injury=Fatal Injury (K)",,,,0.056349029,0.539529915,1.7274980690000001,0.053759703,0.543962485,1.712856699,0.057165769000000005,0.590532544,1.8622682730000002,0.053406404000000005,0.557800224,1.7578357230000001,,,,,,
379,"N1, S1, P1, Alc0->A1, I4","numfatal=1, sex=Male, ptype=Driver of a Motor Vehicle In-Transport, alcres=No->atmcond=Clear, injury=Fatal Injury (K)",0.052945757,0.509151414,1.507114263,,,,,,,,,,,,,,,,,,
380,"P1, Ag5, Alc0->S1, I4","ptype=Driver of a Motor Vehicle In-Transport, age=45+, alcres=No->sex=Male, injury=Fatal Injury (K)",,,,,,,,,,0.058884179,0.504911591,1.5922591330000002,,,,,,,,,
384,"S1, D-1, Alc0->N1, I4","sex=Male, druginv=Blank, alcres=No->numfatal=1, injury=Fatal Injury (K)",,,,0.075987503,0.692073171,1.751584229,0.075541652,0.6714727090000001,1.6970661630000001,0.078703173,0.707518023,1.808469933,0.069954868,0.7037837840000001,1.79337675,0.06460996,0.6718606779999999,1.789682882,,,
385,"N1, S1, Alc0->I4","numfatal=1, sex=Male, alcres=No->injury=Fatal Injury (K)",0.085041959,0.691279887,1.556692815,0.132113368,0.689173458,1.5254068969999999,0.131271,0.672403561,1.472226061,0.131630198,0.6942598190000001,1.536170838,0.11949280000000001,0.683466503,1.5043375769999998,0.106743059,0.662110443,1.5095745530000002,0.08699672800000001,0.67345815,1.5356812119999999
386,"P1, D-1, Alc0->A1, I4","ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank, alcres=No->atmcond=Clear, injury=Fatal Injury (K)",,,,,,,0.059321052,0.504930966,1.5232643030000002,0.058196815,0.52371134,1.576914898,0.058027079,0.552712385,1.626673451,,,,,,
390,"P1, Ag5, Alc0->A1, I4","ptype=Driver of a Motor Vehicle In-Transport, age=45+, alcres=No->atmcond=Clear, injury=Fatal Injury (K)",,,,0.058803838,0.514146341,1.544162035,,,,,,,,,,0.052974879,0.534697509,1.6133359680000001,,,
392,"A1, F12, Alc0->P1, I4","atmcond=Clear, fhevent=Motor Vehicle In-Transport, alcres=No->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",,,,0.060812319000000004,0.564182195,1.9283756019999998,0.066504461,0.570576541,1.902142187,0.061862756,0.5561277029999999,1.900719939,0.060713518,0.574186992,1.9402266330000002,0.06090788900000001,0.575833333,2.025055538,,,
398,"N1, Alc0->S1, I4","numfatal=1, alcres=No->sex=Male, injury=Fatal Injury (K)",,,,,,,,,,0.131630198,0.501965924,1.582969852,,,,,,,,,
402,"D-1, S1, Alc0->I4","druginv=Blank, sex=Male, alcres=No->injury=Fatal Injury (K)",0.060212821,0.779395297,1.7551198590000001,,,,,,,,,,,,,,,,0.057902972999999996,0.770104068,1.7560621230000002
407,"A1, D-1, Alc0->N1, I4","atmcond=Clear, druginv=Blank, alcres=No->numfatal=1, injury=Fatal Injury (K)",0.056060213,0.649298597,1.755201704,0.081566615,0.6909262759999999,1.7486815269999998,0.074614761,0.653144016,1.650742607,0.07755756700000001,0.689409369,1.762182834,0.076187406,0.695780177,1.772982016,0.071485236,0.679798826,1.81082829,0.054844217,0.6425,1.752476717
413,"N1, Alc0->P1, I4","numfatal=1, alcres=No->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.08858897800000001,0.50768468,1.807864208,0.140035706,0.516460905,1.7652641619999998,0.139844746,0.513398554,1.711526813,0.133921411,0.5107033639999999,1.74546972,0.12733720199999998,0.5072773970000001,1.714133427,0.115381225,0.501917178,1.765111712,,,
414,"N1, A1, F12, Alc0->I4","numfatal=1, atmcond=Clear, fhevent=Motor Vehicle In-Transport, alcres=No->injury=Fatal Injury (K)",,,,0.058915420999999996,0.633853541,1.4029625680000002,0.060132082,0.610588235,1.336881547,0.058311376,0.623011016,1.378520446,0.057059961,0.642857143,1.414954724,0.056324372000000004,0.633928571,1.4453214719999998,,,
415,"S1, F12, Alc0->I4","sex=Male, fhevent=Motor Vehicle In-Transport, alcres=No->injury=Fatal Injury (K)",,,,0.061258648,0.614781635,1.360749077,0.070443749,0.6007905139999999,1.3154294579999999,0.066788865,0.606659729,1.342340375,0.061680636,0.617204301,1.358491775,0.05861613,0.589016829,1.342925226,,,
416,"N1, Alc0->A1, I4","numfatal=1, alcres=No->atmcond=Clear, injury=Fatal Injury (K)",0.094990916,0.544372831,1.61137146,0.143271591,0.5283950620000001,1.586955946,,,,0.133921411,0.5107033639999999,1.5377473830000001,0.13056092800000002,0.520119863,1.530751248,0.11873071800000001,0.51648773,1.558391834,0.09496372199999999,0.522504892,1.532201455
420,"N1, P1, Alc0->I4","numfatal=1, ptype=Driver of a Motor Vehicle In-Transport, alcres=No->injury=Fatal Injury (K)",0.08858897800000001,0.631319359,1.421667732,0.140035706,0.637055838,1.410050486,0.139844746,0.620884774,1.359425794,0.133921411,0.638448935,1.4126795319999998,0.12733720199999998,0.625329815,1.376376363,0.115381225,0.616290019,1.405106564,0.08728126300000001,0.5979532160000001,1.363507918
423,"N1, D-1, P1, Alc0->A1, I4","numfatal=1, druginv=Blank, ptype=Driver of a Motor Vehicle In-Transport, alcres=No->atmcond=Clear, injury=Fatal Injury (K)",,,,0.05489846,0.523961661,1.5736408880000001,,,,,,,,,,,,,,,
426,"N1, A1, P1, F12, Alc0->I4","numfatal=1, atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, fhevent=Motor Vehicle In-Transport, alcres=No->injury=Fatal Injury (K)",,,,0.053001562,0.609756098,1.349625623,0.056076932,0.593865031,1.3002661290000002,0.051781417999999996,0.5963060689999999,1.319431096,0.051579625999999996,0.620957309,1.366752299,0.051564566,0.614495798,1.4010158419999998,,,
428,Alc0->I4,alcres=No->injury=Fatal Injury (K),0.146379445,0.716342083,1.61313036,0.21669270300000001,0.7134459959999999,1.579131394,0.21457536800000002,0.694413198,1.520416112,0.212968267,0.7166538159999999,1.5857214609999999,0.20148291399999999,0.70781427,1.557928002,0.181930366,0.6961214170000001,1.587117659,0.14511310300000002,0.688491394,1.569961397
433,"A1, D-1, P1, Alc0->N1, I4","atmcond=Clear, druginv=Blank, ptype=Driver of a Motor Vehicle In-Transport, alcres=No->numfatal=1, injury=Fatal Injury (K)",,,,0.05489846,0.648221344,1.6405986119999998,,,,,,,,,,,,,,,
436,"N1, S1, Ag5, Alc0->P1, I4","numfatal=1, sex=Male, age=45+, alcres=No->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",,,,0.05121624599999999,0.5590743,1.9109168090000002,0.054107287999999996,0.550707547,1.835904534,0.053041585999999995,0.541520468,1.850795679,,,,,,,,,
437,"N1, D-1, Alc0->P1, I4","numfatal=1, druginv=Blank, alcres=No->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",,,,0.074425351,0.5276898729999999,1.8036447919999998,0.073340285,0.533726813,1.779295528,0.071600412,0.5203996670000001,1.7786095119999998,0.068772835,0.5400843879999999,1.824991037,0.064257382,0.518492176,1.823401656,,,
